1518094968.000000, IBI
40.470603,0.671906
55.205652,0.421894
55.596295,0.390643
56.049441,0.453146
56.533838,0.484397
56.986984,0.453146
57.487006,0.500023
175.289274,0.437520
175.695543,0.406269
176.117437,0.421894
176.539331,0.421894
180.164497,0.390643
187.946103,0.453146
188.383623,0.437520
188.836769,0.453146
232.182503,0.484397
232.635649,0.453146
233.135672,0.500023
233.620069,0.484397
234.104466,0.484397
234.541986,0.437520
234.948255,0.406269
240.964155,0.515649
241.401675,0.437520
241.807944,0.406269
242.261090,0.453146
355.000625,0.843789
528.133550,0.468771
528.571070,0.437520
538.868417,0.500023
539.243434,0.375017
539.680954,0.437520
540.118474,0.437520
540.602871,0.484397
541.071642,0.468771
541.524788,0.453146
552.744052,0.453146
553.197197,0.453146
563.650801,0.484397
564.150824,0.500023
564.635221,0.484397
565.119618,0.484397
565.635267,0.515649
566.104038,0.468771
566.619687,0.515649
567.072833,0.453146
567.541604,0.468771
568.041627,0.500023
568.494773,0.453146
568.932293,0.437520
569.369813,0.437520
569.791707,0.421894
570.244853,0.453146
570.697999,0.453146
590.667663,0.468771
596.417926,0.468771
596.917949,0.500023
597.402346,0.484397
597.902369,0.500023
598.324263,0.421894
602.668212,0.468771
603.136983,0.468771
603.621381,0.484397
604.074526,0.453146
604.543298,0.468771
604.965192,0.421894
605.449589,0.484397
605.933986,0.484397
606.418384,0.484397
606.934032,0.515649
607.434055,0.500023
607.934078,0.500023
608.418475,0.484397
608.871621,0.453146
609.324767,0.453146
609.777912,0.453146
610.246684,0.468771
610.715455,0.468771
611.184227,0.468771
611.637372,0.453146
612.090518,0.453146
636.341628,0.500023
636.826025,0.484397
637.279171,0.453146
659.733324,0.531274
664.608547,0.406269
665.108570,0.500023
665.546090,0.437520
666.030488,0.484397
666.499259,0.468771
671.202599,0.453146
671.686996,0.484397
672.140142,0.453146
672.577662,0.437520
672.999557,0.421894
673.421451,0.421894
673.937099,0.515649
674.421497,0.484397
674.890268,0.468771
675.312162,0.421894
675.796560,0.484397
676.265331,0.468771
676.749728,0.484397
677.218500,0.468771
677.718523,0.500023
678.202920,0.484397
678.656065,0.453146
679.171714,0.515649
679.640486,0.468771
680.140508,0.500023
680.578028,0.437520
681.062426,0.484397
685.250117,0.468771
685.687637,0.437520
686.172035,0.484397
703.360321,0.468771
703.813467,0.453146
704.204110,0.390643
713.454533,0.500023
713.954556,0.500023
714.470205,0.515649
715.017105,0.546900
715.564005,0.546900
716.095279,0.531274
716.657805,0.562526
717.157828,0.500023
717.579722,0.421894
726.673888,0.468771
727.158286,0.484397
727.705186,0.546900
728.267711,0.562526
728.798986,0.531274
729.361511,0.562526
729.877160,0.515649
730.345932,0.468771
730.830329,0.484397
731.283474,0.453146
731.767872,0.484397
732.283520,0.515649
732.814795,0.531274
733.252315,0.437520
733.767963,0.515649
734.221109,0.453146
734.752383,0.531274
735.221155,0.468771
735.674300,0.453146
736.096195,0.421894
736.549340,0.453146
737.018112,0.468771
737.455632,0.437520
745.362244,0.500023
745.877892,0.515649
746.299787,0.421894
746.893564,0.593777
747.346710,0.453146
747.768604,0.421894
748.268627,0.500023
748.690521,0.421894
749.174918,0.484397
749.628064,0.453146
756.393999,0.500023
756.956525,0.562526
830.475515,0.515649
830.928661,0.453146
831.428684,0.500023
831.944332,0.515649
832.350601,0.406269
832.803746,0.453146
833.350646,0.546900
833.803792,0.453146
834.272564,0.468771
834.741335,0.468771
835.225732,0.484397
835.678878,0.453146
836.178901,0.500023
836.632047,0.453146
837.132070,0.500023
837.616467,0.484397
838.116490,0.500023
838.616513,0.500023
839.100910,0.484397
839.663435,0.562526
840.100955,0.437520
840.585353,0.484397
841.101001,0.515649
841.601024,0.500023
842.085421,0.484397
842.601070,0.515649
843.101093,0.500023
843.601116,0.500023
844.038636,0.437520
844.491781,0.453146
844.960553,0.468771
845.398073,0.437520
851.570230,0.531274
852.023376,0.453146
852.539025,0.515649
853.007796,0.468771
853.507819,0.500023
868.289746,0.500023
891.822073,0.578151
892.384599,0.562526
892.994002,0.609403
898.384873,0.500023
898.900522,0.515649
899.400545,0.500023
899.869316,0.468771
933.386475,0.593777
933.917750,0.531274
934.433398,0.515649
941.902490,0.468771
942.386887,0.484397
942.886910,0.500023
943.386933,0.500023
943.824453,0.437520
944.308850,0.484397
944.793247,0.484397
945.277645,0.484397
945.793293,0.515649
946.262065,0.468771
946.777713,0.515649
947.246485,0.468771
947.746508,0.500023
948.246531,0.500023
948.699676,0.453146
949.184073,0.484397
949.652845,0.468771
950.152868,0.500023
950.621639,0.468771
951.121662,0.500023
951.652936,0.531274
952.184211,0.531274
952.731111,0.546900
953.309262,0.578151
953.840537,0.531274
954.340559,0.500023
954.871834,0.531274
955.449985,0.578151
956.028137,0.578151
956.559411,0.531274
957.028183,0.468771
957.528205,0.500023
975.841544,0.484397
976.388444,0.546900
976.872841,0.484397
977.372864,0.500023
977.904138,0.531274
978.388535,0.484397
978.872932,0.484397
979.372955,0.500023
979.888604,0.515649
980.451130,0.562526
980.919901,0.468771
981.451175,0.531274
981.935573,0.484397
982.435596,0.500023
982.888741,0.453146
983.373138,0.484397
983.841910,0.468771
984.373184,0.531274
984.841956,0.468771
985.357604,0.515649
985.857627,0.500023
986.373276,0.515649
986.920176,0.546900
987.420199,0.500023
987.967099,0.546900
988.560876,0.593777
1021.624889,0.500023
1022.109287,0.484397
1022.609309,0.500023
1023.140584,0.531274
1023.656232,0.515649
1024.218758,0.562526
1053.907617,0.500023
1054.392014,0.484397
1054.829534,0.437520
1055.313931,0.484397
1055.735826,0.421894
1056.235849,0.500023
1056.704620,0.468771
1071.361541,0.500023
1071.924067,0.562526
1075.330473,0.500023
1075.799244,0.468771
1076.346144,0.546900
1076.814916,0.468771
1077.361816,0.546900
1090.206154,0.515649
1095.518897,0.640654
1126.207802,0.500023
1126.629696,0.421894
1127.098467,0.468771
1139.833425,0.515649
1143.802357,0.515649
1144.239877,0.437520
1144.693022,0.453146
1145.161794,0.468771
1145.646191,0.484397
1146.177465,0.531274
1146.630611,0.453146
1147.115008,0.484397
1147.646283,0.531274
1148.115054,0.468771
1148.615077,0.500023
1149.083848,0.468771
1149.615123,0.531274
1150.099520,0.484397
1150.552666,0.453146
1151.037063,0.484397
1151.505834,0.468771
1151.958980,0.453146
1152.427752,0.468771
1152.896523,0.468771
1153.365294,0.468771
1153.834066,0.468771
1154.287212,0.453146
1154.740357,0.453146
1155.193503,0.453146
1155.662275,0.468771
1156.146672,0.484397
1156.615443,0.468771
1157.115466,0.500023
1157.615489,0.500023
1158.084260,0.468771
1158.568658,0.484397
1159.037429,0.468771
1159.506201,0.468771
1159.974972,0.468771
1160.428118,0.453146
1160.881263,0.453146
1161.350035,0.468771
1161.818806,0.468771
1162.271952,0.453146
1162.756349,0.484397
1189.195060,0.515649
1189.741960,0.546900
1190.273234,0.531274
1190.820134,0.546900
1191.367034,0.546900
1191.898308,0.531274
1209.946009,0.890666
1236.197211,0.468771
1236.712860,0.515649
1237.166005,0.453146
1237.634777,0.468771
1238.119174,0.484397
1238.650448,0.531274
1239.087968,0.437520
1239.556740,0.468771
1240.041137,0.484397
1240.541160,0.500023
1240.994306,0.453146
1241.463077,0.468771
1241.916223,0.453146
1242.384994,0.468771
1242.853766,0.468771
1243.322537,0.468771
1243.760057,0.437520
1244.213203,0.453146
1244.728852,0.515649
1245.228874,0.500023
1245.744523,0.515649
1246.182043,0.437520
1246.697692,0.515649
1247.182089,0.484397
1264.854773,0.515649
1265.354796,0.500023
1265.807941,0.453146
1266.323590,0.515649
1266.807987,0.484397
1270.105013,0.468771
1270.605036,0.500023
1271.105059,0.500023
1271.542579,0.437520
1272.011350,0.468771
1272.511373,0.500023
1273.027022,0.515649
1273.527045,0.500023
1274.042693,0.515649
1274.527091,0.484397
1275.027113,0.500023
1275.480259,0.453146
1307.434847,0.468771
1307.903618,0.468771
1308.372390,0.468771
1308.872413,0.500023
1309.372436,0.500023
1309.872458,0.500023
1333.389160,0.468771
1333.826680,0.437520
1334.311077,0.484397
1334.764223,0.453146
1335.217369,0.453146
1335.654889,0.437520
1336.108034,0.453146
1336.561180,0.453146
1337.014326,0.453146
1337.451846,0.437520
1337.889366,0.437520
1338.326886,0.437520
1338.780032,0.453146
1339.280055,0.500023
1339.733200,0.453146
1340.233223,0.500023
1340.701995,0.468771
1341.170766,0.468771
1341.686415,0.515649
1342.170812,0.484397
1342.639583,0.468771
1343.123981,0.484397
1343.592752,0.468771
1344.045898,0.453146
1344.530295,0.484397
1344.983441,0.453146
1442.972301,0.468771
1443.441072,0.468771
1443.956721,0.515649
1444.472370,0.515649
1455.066605,0.562526
1455.597879,0.531274
1456.129153,0.531274
1456.660428,0.531274
1457.176076,0.515649
1457.754228,0.578151
1458.269876,0.515649
1458.863653,0.593777
1459.316799,0.453146
1459.848073,0.531274
1460.348096,0.500023
1460.863745,0.515649
1461.348142,0.484397
1461.863791,0.515649
1462.410691,0.546900
1462.973217,0.562526
1463.535742,0.562526
1464.113894,0.578151
1464.645168,0.531274
1465.207694,0.562526
1465.754594,0.546900
1466.270242,0.515649
1466.817142,0.546900
1467.348417,0.531274
1467.879691,0.531274
1468.442217,0.562526
1468.989117,0.546900
1469.520391,0.531274
1470.067291,0.546900
1470.614191,0.546900
1471.145466,0.531274
1471.661114,0.515649
1472.192389,0.531274
1472.754914,0.562526
1473.239311,0.484397
1473.864340,0.625029
1474.411240,0.546900
1474.926889,0.515649
1475.489414,0.562526
1476.005063,0.515649
1476.567589,0.562526
1477.130115,0.562526
1477.677015,0.546900
1478.255166,0.578151
1478.802066,0.546900
1479.442720,0.640654
1480.145878,0.703157
1487.193075,0.578151
1487.724349,0.531274
1488.302501,0.578151
1488.849401,0.546900
1489.490055,0.640654
1490.099458,0.609403
1490.724487,0.625029
1491.302638,0.578151
1491.833913,0.531274
1492.380813,0.546900
1493.005841,0.625029
1493.583993,0.578151
1494.130893,0.546900
1494.568413,0.437520
1495.146564,0.578151
1495.693464,0.546900
1496.240364,0.546900
1496.787264,0.546900
1503.771959,0.500023
1504.256356,0.484397
1504.756379,0.500023
1505.287653,0.531274
1505.818928,0.531274
1506.303325,0.484397
1511.553565,0.484397
1512.053588,0.500023
1512.537985,0.484397
1513.069260,0.531274
1513.569283,0.500023
1514.100557,0.531274
1514.631831,0.531274
1515.163105,0.531274
1515.725631,0.562526
1523.757249,0.484397
1524.257272,0.500023
1524.772920,0.515649
1525.272943,0.500023
1525.757340,0.484397
1526.319866,0.562526
1526.773012,0.453146
1527.241783,0.468771
1527.773058,0.531274
1528.319958,0.546900
1528.804355,0.484397
1529.320004,0.515649
1529.820026,0.500023
1530.366926,0.546900
1530.913826,0.546900
1531.460726,0.546900
1532.023252,0.562526
1532.554527,0.531274
1533.085801,0.531274
1533.632701,0.546900
1534.179601,0.546900
1534.710875,0.531274
1535.257775,0.546900
1535.789050,0.531274
1536.320324,0.531274
1536.835973,0.515649
1537.382873,0.546900
1537.929773,0.546900
1538.414170,0.484397
1538.976696,0.562526
1539.476718,0.500023
1540.007993,0.531274
1540.508016,0.500023
1540.961161,0.453146
1541.398681,0.437520
1541.945581,0.546900
1542.414353,0.468771
1542.898750,0.484397
1543.414399,0.515649
1543.976924,0.562526
1544.445696,0.468771
1544.961344,0.515649
1545.492619,0.531274
1546.008267,0.515649
1546.523916,0.515649
1547.148945,0.625029
1552.867956,0.515649
1553.430482,0.562526
1554.008634,0.578151
1554.571159,0.562526
1555.118059,0.546900
1555.696211,0.578151
1556.243111,0.546900
1684.280222,1.140677
1685.249016,0.968794
1686.311565,1.062549
1687.389739,1.078174
1688.327282,0.937543
1689.217948,0.890666
1916.212713,0.359391
2273.307184,0.562526
2341.107163,1.000046
2363.092544,0.390643
2444.611901,0.343766
2445.080672,0.468771
2445.471315,0.390643
2445.893209,0.421894
2446.315104,0.421894
2446.705746,0.390643
2447.127641,0.421894
2447.565161,0.437520
2447.955804,0.390643
2450.096527,0.453146
2450.534047,0.437520
2451.002818,0.468771
2454.002955,0.390643
2454.518604,0.515649
2454.893621,0.375017
2455.378018,0.484397
2455.768661,0.390643
2482.316751,0.375017
2482.785523,0.468771
2483.207417,0.421894
2483.613686,0.406269
2484.035580,0.421894
2484.504352,0.468771
2484.848117,0.343766
2635.823778,0.687531
2879.506808,0.406269
2880.038082,0.531274
2880.428725,0.390643
2880.834994,0.406269
2881.288139,0.453146
2881.710034,0.421894
2882.194431,0.484397
2882.694454,0.500023
2885.850848,0.453146
2886.335245,0.484397
2918.539845,0.453146
2918.992990,0.453146
2919.461762,0.468771
2927.055859,0.515649
2927.555882,0.500023
2928.087157,0.531274
2928.587179,0.500023
2960.823030,0.421894
2961.307427,0.484397
2961.776199,0.468771
2962.260596,0.484397
2962.729367,0.468771
2963.198139,0.468771
2963.666910,0.468771
2964.135682,0.468771
2967.432708,0.468771
2967.901479,0.468771
2968.370250,0.468771
2968.870273,0.500023
2969.354671,0.484397
2969.839068,0.484397
2970.339091,0.500023
2970.839113,0.500023
2974.198642,0.484397
2974.667414,0.468771
2975.198688,0.531274
2975.651834,0.453146
2976.151857,0.500023
2976.636254,0.484397
2977.105025,0.468771
2977.589422,0.484397
2978.058194,0.468771
2978.558217,0.500023
2979.058240,0.500023
2979.542637,0.484397
2980.027034,0.484397
2980.527057,0.500023
2981.027080,0.500023
2981.527103,0.500023
2994.433944,0.484397
2994.918341,0.484397
2995.418364,0.500023
2995.918386,0.500023
2996.418409,0.500023
2996.949684,0.531274
2997.465332,0.515649
2997.980981,0.515649
2998.527881,0.546900
2999.074781,0.546900
2999.621681,0.546900
3000.137330,0.515649
3000.637352,0.500023
3020.763274,0.468771
3021.278922,0.515649
3025.138474,0.500023
3025.654123,0.515649
3026.185397,0.531274
3035.373317,0.484397
3035.857715,0.484397
3036.357738,0.500023
3036.857760,0.500023
3037.342158,0.484397
3037.857806,0.515649
3038.389081,0.531274
3038.982858,0.593777
3039.576635,0.593777
3040.186038,0.609403
3040.779815,0.593777
3041.342341,0.562526
3041.920492,0.578151
3042.498644,0.578151
3043.092421,0.593777
3043.701824,0.609403
3047.530124,0.531274
3048.061398,0.531274
3048.623924,0.562526
3049.170824,0.546900
3049.733350,0.562526
3050.264624,0.531274
3050.811524,0.546900
3057.499330,0.484397
3057.999353,0.500023
3058.499376,0.500023
3059.030650,0.531274
3059.577550,0.546900
3060.108825,0.531274
3060.655725,0.546900
3061.186999,0.531274
3061.718273,0.531274
3062.249548,0.531274
3062.765196,0.515649
3063.280845,0.515649
3063.796494,0.515649
3064.312142,0.515649
3064.843416,0.531274
3065.374691,0.531274
3065.905965,0.531274
3066.452865,0.546900
3066.999765,0.546900
3067.546665,0.546900
3068.093565,0.546900
3068.624840,0.531274
3069.156114,0.531274
3069.703014,0.546900
3070.249914,0.546900
3070.796814,0.546900
3071.328088,0.531274
3071.890614,0.562526
3072.421888,0.531274
3072.984414,0.562526
3073.500063,0.515649
3074.000086,0.500023
3074.515734,0.515649
3075.015757,0.500023
3075.500154,0.484397
3076.000177,0.500023
3076.484574,0.484397
3076.984597,0.500023
3077.484620,0.500023
3077.969017,0.484397
3078.469040,0.500023
3079.000314,0.531274
3079.515963,0.515649
3080.062863,0.546900
